PLt,Pull-down limit temp,0,-50,55,°C,,"Pull Down Limit Temperature
This parameter sets the minimum allowed temperature during pull-down.
In order to protect valuable contents you must always specify the absolute
minimum temperature allowed in your application.
For glass door merchandisers 0°C/32°F protects bottles from freezing;
for commercial fridges you may opt for a slightly higher temperature
(e.g. 2°C)"
dtt,Def terminate temp,6,0,25,°C,,"Terminate Temperature
This parameter defines at what temperature the defrost cycle will stop.
The temperature is given by the evaporator sensor or by the cabinet
temperature sensor if no evaporator sensor is used."
dEt,Defrost start evaporator temp.,-50,-50,0,°C,,"Defrost start evaporator temp
Defrost start trigger for adaptive defrost."
ddt,Defrost Delta T (ddt),5,0,30,K,,"Defrost Ät
Defrost Ät compare with evaporator temperature of first cut out after defrost
to trigger defrost start.
The defrost start if evaporator temperature has decreased"
drt,Def reset temp,5,0,200,°C,,"Defrost reset temperature
The defrost counter is saved and restored at power-up, but if the
temperature sensor, used for defrost, is higher than this value at
power-up, it is assumed that the evaporator is free of ice and the
defrost counter will be cleared."
Pot,Power-on temperature,-50,-50,200,°C,,"Power ON Temperature
This parameter is used to accelerate the first application test on the
OEM assembly line; if the cabinet temperature is higher than this
parameter the power ON Delay is overruled and the outputs are activated
without delay."
doF,Display Offset,0,-10,10,K,,"
This parameter is a relative value and allows the temperature displayed
to be different to the temperature measured.
For instance, at a measured temperature of 7°C and ""doF"" set to -2K, the
displayed temperature will be 5°C instead"
HAt,High Temp Alarm,15,-50,200,°C,,"High Temp Alarm
Absolute value.
By setting ""HAt"" to the maximum alarms will be deactivated."
LAt,Low Temp Alarm,-50,-50,200,°C,,"Low Temp Alarm
Absolute value.
By setting ""LAt"" to the minimum value, alarms will be deactivated.
In most situations, the low alarm delay will be set to 0 to warn about
too low a temperature immediately."
Hto,Holiday Temperature Offset,6,-25,25,K,,"Holiday Temperature Offset
Increase or decrease of temperature with respect to normal mode
during holiday mode."
t1A,Temp Adj. for S1,0,-20,20,K,,"This parameter(applies to the Non-Danfoss temperature sensors only) is a relative value and allows adjustment of the control
sensor temperature.
For instance, at a measured temperature of 7*C and ""tAd"" set to -2 K,
the input from the control sensor will be 5*C instead."
t2A,Temp Adj. for S2,0,-20,20,K,,"Air Temperature Adjustment
(applies to non-Danfoss temperature sensors only)
This parameter is a relative value and allows adjustment of the control
sensor temperature.
For instance, at a measured temperature of 7*C and ""tAd"" set to -2 K,
the input from the control sensor will be 5*C instead."
Pcy,Pull-down Cycling,30,0,360,min,,"Pull Down Cycling
This is the duration in minutes of the compressor cycling at the reduced
set point temperature. Once the desired pull down limit temperature
""PLt"" has been reached during pull down, the compressor will continue to
cycle ON/OFF for the duration of ""PCy"". At the end of the period defined by
""PCy"", the set point temperature will return to normal and pull down will
cease."
Pdi,Pull-down defrost Interval,15,0,48,hour,,"Pull Down Defrost Interval
Even though most applications do not need Defrost during pull down, an
extended defrost during pull down can be applied. This is the time
between defrost cycles during pull down. It is measured in hours and can
be up to 48 hours. During pull down, this setting overrides the defrost
interval and defrost time settings (see the defrost section)."
Pdd,Pull-down duration,24,0,48,hour,,"Pull Down Duration
You can choose to limit the maximum pull down time. Once this time
value (max. 48 hours) is reached, pull down will stop regardless of
whether the desired pull-down temperature has been reached."
dii,Def Min Interval,6,1,96,hour,,"Defrost minimum Interval/dii
Defines the minimum time period between the start of two defrost cycles.
Once the minimum interval has expired, the defrost cycle will start at
the following cut-out or once the maximum interval ""dAi"" has been
reached."
dAt,Def Max time,30,0,480,min,,"Maximum Time
Defines the maximum duration of a defrost cycle.
The controller will not allow a maximum time to be entered which is
less than the minimum time, or a minimum time which is more than the
maximum time."
dAi,Def Max Interval,7,1,96,hour,,"Maximum Interval
Defines the maximum time period between the start of two defrost cycles."
dit,Def Min Time,5,0,240,min,,"Minimum Time
Defines the minimum duration of a defrost cycle. During this period, the
controller will not check the temperature. Once the minimum time has
expired, the temperature will be checked and if the terminate temperature
""dtt"" has been reached, the defrost cycle will end. If dtt has not been
reached, defrost will continue until either dtt is reached or the
maximum time ""dAt"" reached, whichever occurs first."
doC,Defrost by Comp. running time,0,0,24,hour,,"Defrost by Comp. running time
Continuous compressor running can cause defrost.
""0"" = deactived"
idi,Initial Defrost Interval,3,0,96,hour,,"Initial Defrost Interval
The initial defrost interval determines the time for first defrost after
power-up. The initial defrost is mainly intended for factory testing of the
defrost functionality and can be set to expire after a number compressor
cycles according to the setting of parameter idd. During normal operation,
the defrost counter will be saved in memory and restored after power loss,
making the initial defrost unnecessary."
idd,Initial Defrost Duration,100,0,999,cycle,,"Initial Defrost Duration
The initial defrost duration is the number of compressor cycles before
the initial defrost is deactivated.
""0"": ""idi"" No initial defrost.
""1-998"": number of compressor cycles before deactivation.
""999"": initial defrost always active."
uLi,Minimum Cutin voltage,0,0,270,Vac,,"""uLi"": when the compressor is due to start, the voltage of the power
supply will be checked and the compressor will only be allowed to
start if it is at least the value given in this parameter."
uLo,Minimum cut-out voltage,0,0,270,Vac,,"""uLo"": when the compressor is running, it will be switched
OFF if the voltage goes below that given in this
parameter."
uHi,Maximum voltage,270,0,270,Vac,,"""uHi"": when the compressor is running, it will be switched
OFF if the voltage exceeds that given in this parameter.
If the compressor is already stopped, it will remain
switched OFF."
Ert,Error run time,0,0,60,min,,"The parameter only become active in the unlikely event of a broken
temperature sensor. It is used to run the application in safety mode.
At the same time the sensor error will be shown in the display.
""Ert"" define the duration the compressor will run.
Example: ""Ert=4"" [min] and ""ESt=16"" [min] will provide an average cooling
system activity of 20%. Ert and ""ESt"" values are based on OEM experience
and are by default inactive."
ESt,Error stop time,1,0,60,min,,"The parameter only become active in the unlikely event of a broken
temperature sensor. It is used to run the application in safety mode.
At the same time the sensor error will be shown in the display.
""ESt"" define the duration the compressor will be ""idle""."
CSt,Min Stop time,2,0,30,min,,"Minimum Stop Time
It determines the minimum number of minutes the compressor must
remain idle before a Temperature cut-in can take effect. For example,
if the temperature sensor indicates that the cut-in temperature has been
reached, but the number of minutes set in this parameter have not elapsed
since the compressor last stopped, then the compressor will stay OFF.
It will only start once the duration given by ""CSt"" has been reached
provided the temperature is still high enough. ""CSt"" thus overrides the cut-in."
Crt,Min run time,0,0,30,min,,"It determines the minimum number of minutes the compressor must run
before a Temperature cut-out can take effect. For example, if the
temperature sensor indicated that the cut-out temperature has been
reached, but the number of minutes set in this parameter have not
elapsed since the compressor last started, then the compressor will
continue. It will only stop once the duration given by ""Crt"" has been
reached – provided the temperature is still low enough.
""Crt"" thus overrides the cut-out."
Cot,Max Off time,0,0,480,min,,"Maximum OFF Time
This is the maximum time in minutes the compressor is allowed to
""idle"" – up to 480 minutes. Cot is set to zero by default (inactive).
If the controller is used on a draft beer (ice bank) application, this
parameter can be used to control the ice thickness."
Pod,Power On Delay,300,0,300,Sec,,Delay time from power on until the outpus are activated
CAL,Condenser Alarm Limit,80,0,200,°C,,"Condenser Alarm Limit/CAL
This parameter sets the temperature for the condenser at which an alarm
will be generated.Note: Use only whole number."
CbL,Condenser Block Limit,85,0,200,°C,,"Condenser Block Limit/CbL
This parameter sets the temperature which if reached will cause the
compressor to switch OFF.Note: Use only whole number."
CoL,Condenser OK limit,60,0,200,°C,,"Condenser OK Limit/CoL
This parameter sets the temperature at which the compressor is
allowed to start again after the temperature set in ""CbL"" above has been
exceeded and the compressor stopped.Note: Use only whole number."
CLL,Condenser Low Temp. Limit,-5,-50,20,°C,,"Condenser Low Limit/CLL
This parameter sets the lowest (condenser) temperature at which the
compressor is allowed to start.Note: Use only whole number."
din,Display Intensity,10,2,10,,,"Display Intensity
The controller can have its display intensity (brightness) set in one of
two ways:
A) With a Danfoss ambient light sensor attached, the brightness of the
display is adjusted automatically according to the ambient light level
(see the assignments section).
B) When no ambient light sensor is attached, the display intensity can
be set to a fixed intensity.
Both options are on a scale of 1 to 10, where 10 is the brightest."
ddL,Display Delay,0,0,10,min,,"Display Delay
In order to provide a realistic temperature appearance for an application,
a display delay can be set.
The parameter sets the time constant ô (tau) of the moving average filter
for the display.
Physically, one time constant represents the time it takes the system’s
step-response to reach 66% of its final value and five time-constants
the time it takes to reach 99% of its final value."
dLt,Lock-time After defrost,15,0,60,min,,"Lock Time After Defrost
In order not to show a rising temperature during defrosting, the displayed
temperature is locked at the temperature shown at the start of the defrost
cycle for the number of minutes set in this parameter.
""0"": no lock."
Htd,High Alarm delay,30,0,240,min,,"Alarm delay on high temperature alarm
The number of minutes to wait before sounding an alarm once the
high temperature alarm temperature is reached."
Ltd,Low Alarm delay,0,0,240,min,,"Alarm delay on low temperature alarm
The number of minutes to wait before sounding an alarm once the
low temperature alarm temperature is reached."
Pdd,Pulldown delay,240,0,960,min,,"Pull down delay
Normally, it is not necessary or desirable to sound an alarm during a pull
down (the initial phase of reaching the desired temperature). This
parameter prevents the high temperature alarm ""HAt"" sounding during pull down
and after a defrost for the number of minutes set for the parameter.
NOTE: it does not apply to the low temperature alarm ""LAt""."
LEA,Leakage alarm,0,0,96,hour,,"Leakage alarm
Leakage detection for compressor protection.
""0"": disable"
Abd,Alarm Buzzer Duration,0,0,999,min,,"Alarm Buzzer Duration
The alarm sounds for 10 seconds, followed by silence for 50 seconds.
One alarm sequence therefore lasts 60 seconds. These values cannot be
changed. This parameter determines how long in minutes an audible
alarm will continue while there is still a reason to have an alarm.
If set to 999, the alarm will continue to sound until the reason for the
alarm is cleared – for example the temperature has dropped enough or
the door closed. In some cases, it may be necessary for a user or technician
to take action in order to clear the alarm. If set to 0, the alarm will never
sound."
tto,Time to pull down,0,0,168,hour,,"Time to pull down
Time which ERC stay in holiday mode to decide to enter pull
down or serving mode."
PS1,Pass-word level1,0,0,999,,,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes."
PS2,Pass-word level2,0,0,999,,,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes."
PS3,Pass-word level3,0,0,999,,,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes."
ACt,Accumulated Compressor run time,0,0,999,*1000 hrs,,Accumulated Comp. run time
AEt,Accumulated ERC run time,0,0,999,*1000 hrs,,Accumulated ERC up time
uAC,Voltage value,0,0,270,Vac,,"Voltage value
Current main power supply voltage."
rL1,DO1 Counter,0,0,999,*1000,,"Relay 1 counter
Thousands of cycles of compressor relay since manufacture."
int,Interval Counter,0,0,999,hour,,"Interval Counter
Compressor run time since last defrost."
dnt,Defrost Time Counter,0,0,999,min,,"Defrost time counter
Duration of last defrost cycle [min]."
Snu,Serial Number,101,-32768,32767,,,"Serial number
Serial number given at manufacturing."
Fir,Firmware Version,302,-32768,32767,,,"SW version
Danfoss software version number."
HAr,Hardware Version,2,-32768,32767,,,"HW version
Danfoss hardware version number."
onL,Order No Low,3235,-32768,32767,,,"OrderNoLow
Danfoss order code number."
oEL,OEM Code Low,0,0,999,,,OEM code Low
oEn,OEM Code middle,0,0,999,,,OEM code Middle
oEH,OEM Code High,0,0,999,,,OEM code High
PAr,Parameter Version,440,-32768,32767,,,"Parameter version
OEM parameter version number [requires EKA copy key update]."
CHd,Manufacturing Date,0,0,999,,,"Manufacturing date
Programme date WWY: week number and year number (2010-19)."
Ctt,Condensor temp,0,0,0,°C,,"Condenser Temp
Temperature of the condensor sensor."
Et1,Evaporator1 temp,0,0,0,°C,,"Evaporator1 Temp
Temperature of the evaporator sensor1."
Aus,AUX temp,0,0,0,°C,,"AUX Temp.
Temperature of the AUX sensor. invisible."
Att,Air temp,0,0,0,°C,,Raw Sair Temp
Scs,Show Compressor Symbol,1,0,1,,"0:No,1:Yes",yES: display will show compressor symbol ; no: Display will not show compressor symbol
Sds,Show Defrost Symbol,1,0,1,,"0:No,1:Yes",yES:display will show deF during defrost;no: Display will show temp
PF1,Relay Power Factor,0,-90,90,,,Phasic angle in degrees. Changing this may give decreased relay1 lifetime.
dbr,Database version,0,-32768,32767, ,,Database version
iCi,Access Initial cut in,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Add,Access Adaptive defrost,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dCt,Access Defrost on compressor time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uPt,Access Voltage protection,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
rLt,Access Display Range Limit,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SSC,Access Show Pull Down,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SHo,Access Show Holiday,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SdF,Access Show Defrost,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uAL,Access Voltage alarm,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ACA,Access Auto Clearance of Alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uSA,Access MODBUS Safety,48,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ouS,Access DOs Status,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dFt,Access Def. type,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
EHd,Access Sensor Error Type,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CFu,Access Display Unit,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
trS,Access Temp sensor to display,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
rES,Access Display Resolution,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
S1C,Access S1 Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
S2C,Access S2 Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
S1A,Access S1 Application,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
S2A,Access S2 Application,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
o1C,Access DO1 Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b1C,Access Button 1 Short Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b1L,Access Button 1 Long Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b2C,Access Button 2 Short Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b2L,Access Button 2 Long Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b3C,Access Button 3 Short Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b3L,Access Button 3 Long Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b4C,Access Button 4 Short Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
b4L,Access Button 4 Long Config,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SEt,Access Set point,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SPr,Access Set point adjustment ratio,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
diF,Access Differential,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
HSE,Access High Set point,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
LSE,Access Low Set point,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PLt,Access Pull-down limit temp,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dtt,Access Def terminate temp,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dEt,Access Defrost start evaporator temp.,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ddt,Access Defrost Delta T (ddt),52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
drt,Access Def reset temp,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pot,Access Power-on temperature,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
doF,Access Display Offset,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
HAt,Access High Temp Alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
LAt,Access Low Temp Alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Hto,Access Holiday Temperature Offset,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
t1A,Access Temp Adj. for S1,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
